power [kw],Time
403.82,2020 06 29 20:00:00
139.75,2020 06 29 21:00:00
209.74,2020 06 29 22:00:00
162.08,2020 06 29 23:00:00
128.47,2020 06 30 00:00:00
123.73,2020 06 30 01:00:00
120.49,2020 06 30 02:00:00
137.13,2020 06 30 03:00:00
113.5,2020 06 30 04:00:00
243.33,2020 06 30 05:00:00
283.88,2020 06 30 06:00:00
452.68,2020 06 30 07:00:00
552.89,2020 06 30 08:00:00
671.55,2020 06 30 09:00:00
745.39,2020 06 30 10:00:00
735.81,2020 06 30 11:00:00
746.77,2020 06 30 12:00:00
730.32,2020 06 30 13:00:00
735.56,2020 06 30 14:00:00
744.45,2020 06 30 15:00:00
740.39,2020 06 30 16:00:00
625.33,2020 06 30 17:00:00
491.25,2020 06 30 18:00:00
463.79,2020 06 30 19:00:00
318.25,2020 06 30 20:00:00
110.36,2020 06 30 21:00:00
187.84,2020 06 30 22:00:00
136.21,2020 06 30 23:00:00
107.47,2020 07 01 00:00:00
110.0,2020 07 01 01:00:00
109.24,2020 07 01 02:00:00
128.48,2020 07 01 03:00:00
104.37,2020 07 01 04:00:00
237.16,2020 07 01 05:00:00
283.62,2020 07 01 06:00:00
374.63,2020 07 01 07:00:00
330.74,2020 07 01 08:00:00
453.48,2020 07 01 09:00:00
526.94,2020 07 01 10:00:00
625.62,2020 07 01 11:00:00
648.44,2020 07 01 12:00:00
619.83,2020 07 01 13:00:00
599.98,2020 07 01 14:00:00
598.91,2020 07 01 15:00:00
492.05,2020 07 01 16:00:00
457.7,2020 07 01 17:00:00
421.22,2020 07 01 18:00:00
412.09,2020 07 01 19:00:00
354.61,2020 07 01 20:00:00
126.89,2020 07 01 21:00:00
198.69,2020 07 01 22:00:00
151.42,2020 07 01 23:00:00
132.27,2020 07 02 00:00:00
131.03,2020 07 02 01:00:00
130.32,2020 07 02 02:00:00
149.6,2020 07 02 03:00:00
125.33,2020 07 02 04:00:00
296.85,2020 07 02 05:00:00
346.97,2020 07 02 06:00:00
572.94,2020 07 02 07:00:00
697.65,2020 07 02 08:00:00
689.1,2020 07 02 09:00:00
737.0,2020 07 02 10:00:00
717.78,2020 07 02 11:00:00
728.19,2020 07 02 12:00:00
709.09,2020 07 02 13:00:00
703.14,2020 07 02 14:00:00
706.58,2020 07 02 15:00:00
704.74,2020 07 02 16:00:00
647.9,2020 07 02 17:00:00
613.18,2020 07 02 18:00:00
565.63,2020 07 02 19:00:00
360.41,2020 07 02 20:00:00
130.38,2020 07 02 21:00:00
203.9,2020 07 02 22:00:00
156.13,2020 07 02 23:00:00
122.67,2020 07 03 00:00:00
120.34,2020 07 03 01:00:00
118.21,2020 07 03 02:00:00
137.44,2020 07 03 03:00:00
114.49,2020 07 03 04:00:00
244.05,2020 07 03 05:00:00
291.64,2020 07 03 06:00:00
379.48,2020 07 03 07:00:00
335.89,2020 07 03 08:00:00
463.85,2020 07 03 09:00:00
525.5,2020 07 03 10:00:00
605.05,2020 07 03 11:00:00
607.67,2020 07 03 12:00:00
593.8,2020 07 03 13:00:00
587.1,2020 07 03 14:00:00
583.76,2020 07 03 15:00:00
474.39,2020 07 03 16:00:00
443.61,2020 07 03 17:00:00
410.28,2020 07 03 18:00:00
402.28,2020 07 03 19:00:00
346.01,2020 07 03 20:00:00
120.74,2020 07 03 21:00:00
195.13,2020 07 03 22:00:00
145.39,2020 07 03 23:00:00
125.57,2020 07 04 00:00:00
125.36,2020 07 04 01:00:00
124.86,2020 07 04 02:00:00
144.5,2020 07 04 03:00:00
122.67,2020 07 04 04:00:00
295.48,2020 07 04 05:00:00
334.52,2020 07 04 06:00:00
551.42,2020 07 04 07:00:00
677.11,2020 07 04 08:00:00
667.19,2020 07 04 09:00:00
715.99,2020 07 04 10:00:00
695.52,2020 07 04 11:00:00
703.73,2020 07 04 12:00:00
688.09,2020 07 04 13:00:00
678.43,2020 07 04 14:00:00
675.52,2020 07 04 15:00:00
673.9,2020 07 04 16:00:00
625.47,2020 07 04 17:00:00
599.26,2020 07 04 18:00:00
554.36,2020 07 04 19:00:00
345.14,2020 07 04 20:00:00
126.83,2020 07 04 21:00:00
200.22,2020 07 04 22:00:00
150.87,2020 07 04 23:00:00
125.82,2020 07 05 00:00:00
125.62,2020 07 05 01:00:00
126.53,2020 07 05 02:00:00
145.69,2020 07 05 03:00:00
122.86,2020 07 05 04:00:00
294.45,2020 07 05 05:00:00
342.15,2020 07 05 06:00:00
567.67,2020 07 05 07:00:00
702.37,2020 07 05 08:00:00
699.43,2020 07 05 09:00:00
745.58,2020 07 05 10:00:00
734.14,2020 07 05 11:00:00
759.58,2020 07 05 12:00:00
774.43,2020 07 05 13:00:00
795.31,2020 07 05 14:00:00
805.7,2020 07 05 15:00:00
794.65,2020 07 05 16:00:00
709.47,2020 07 05 17:00:00
662.34,2020 07 05 18:00:00
609.48,2020 07 05 19:00:00
396.77,2020 07 05 20:00:00
143.82,2020 07 05 21:00:00
212.51,2020 07 05 22:00:00
166.13,2020 07 05 23:00:00
143.79,2020 07 06 00:00:00
139.17,2020 07 06 01:00:00
138.54,2020 07 06 02:00:00
208.03,2020 07 06 03:00:00
187.3,2020 07 06 04:00:00
381.01,2020 07 06 05:00:00
416.39,2020 07 06 06:00:00
616.89,2020 07 06 07:00:00
763.93,2020 07 06 08:00:00
796.38,2020 07 06 09:00:00
857.43,2020 07 06 10:00:00
815.95,2020 07 06 11:00:00
765.54,2020 07 06 12:00:00
733.01,2020 07 06 13:00:00
725.84,2020 07 06 14:00:00
761.64,2020 07 06 15:00:00
786.45,2020 07 06 16:00:00
729.83,2020 07 06 17:00:00
670.62,2020 07 06 18:00:00
607.59,2020 07 06 19:00:00
400.41,2020 07 06 20:00:00
143.39,2020 07 06 21:00:00
212.68,2020 07 06 22:00:00
166.01,2020 07 06 23:00:00
134.94,2020 07 07 00:00:00
129.31,2020 07 07 01:00:00
128.89,2020 07 07 02:00:00
148.77,2020 07 07 03:00:00
126.13,2020 07 07 04:00:00
266.48,2020 07 07 05:00:00
327.13,2020 07 07 06:00:00
510.71,2020 07 07 07:00:00
622.3,2020 07 07 08:00:00
739.17,2020 07 07 09:00:00
830.56,2020 07 07 10:00:00
839.75,2020 07 07 11:00:00
862.15,2020 07 07 12:00:00
849.87,2020 07 07 13:00:00
845.89,2020 07 07 14:00:00
862.73,2020 07 07 15:00:00
857.73,2020 07 07 16:00:00
729.84,2020 07 07 17:00:00
590.05,2020 07 07 18:00:00
563.13,2020 07 07 19:00:00
405.68,2020 07 07 20:00:00
146.49,2020 07 07 21:00:00
212.81,2020 07 07 22:00:00
165.69,2020 07 07 23:00:00
135.3,2020 07 08 00:00:00
125.65,2020 07 08 01:00:00
120.55,2020 07 08 02:00:00
135.14,2020 07 08 03:00:00
109.53,2020 07 08 04:00:00
245.46,2020 07 08 05:00:00
293.72,2020 07 08 06:00:00
380.95,2020 07 08 07:00:00
330.83,2020 07 08 08:00:00
455.55,2020 07 08 09:00:00
526.6,2020 07 08 10:00:00
615.47,2020 07 08 11:00:00
629.33,2020 07 08 12:00:00
622.56,2020 07 08 13:00:00
618.01,2020 07 08 14:00:00
623.44,2020 07 08 15:00:00
535.33,2020 07 08 16:00:00
502.22,2020 07 08 17:00:00
442.88,2020 07 08 18:00:00
410.58,2020 07 08 19:00:00
362.2,2020 07 08 20:00:00
93.41,2020 07 08 21:00:00
172.56,2020 07 08 22:00:00
116.42,2020 07 08 23:00:00
92.53,2020 07 09 00:00:00
90.53,2020 07 09 01:00:00
90.12,2020 07 09 02:00:00
111.1,2020 07 09 03:00:00
89.97,2020 07 09 04:00:00
263.76,2020 07 09 05:00:00
307.11,2020 07 09 06:00:00
547.68,2020 07 09 07:00:00
686.26,2020 07 09 08:00:00
675.69,2020 07 09 09:00:00
753.5,2020 07 09 10:00:00
752.14,2020 07 09 11:00:00
763.47,2020 07 09 12:00:00
754.89,2020 07 09 13:00:00
756.29,2020 07 09 14:00:00
758.07,2020 07 09 15:00:00
747.29,2020 07 09 16:00:00
702.7,2020 07 09 17:00:00
679.49,2020 07 09 18:00:00
625.22,2020 07 09 19:00:00
420.06,2020 07 09 20:00:00
142.56,2020 07 09 21:00:00
212.48,2020 07 09 22:00:00
164.57,2020 07 09 23:00:00
134.52,2020 07 10 00:00:00
131.43,2020 07 10 01:00:00
129.37,2020 07 10 02:00:00
192.58,2020 07 10 03:00:00
167.68,2020 07 10 04:00:00
346.24,2020 07 10 05:00:00
369.32,2020 07 10 06:00:00
574.48,2020 07 10 07:00:00
707.49,2020 07 10 08:00:00
703.61,2020 07 10 09:00:00
786.72,2020 07 10 10:00:00
789.3,2020 07 10 11:00:00
791.77,2020 07 10 12:00:00
780.1,2020 07 10 13:00:00
779.83,2020 07 10 14:00:00
785.86,2020 07 10 15:00:00
777.18,2020 07 10 16:00:00
709.52,2020 07 10 17:00:00
653.8,2020 07 10 18:00:00
574.81,2020 07 10 19:00:00
371.85,2020 07 10 20:00:00
122.95,2020 07 10 21:00:00
202.0,2020 07 10 22:00:00
152.27,2020 07 10 23:00:00
123.15,2020 07 11 00:00:00
120.86,2020 07 11 01:00:00
119.99,2020 07 11 02:00:00
138.36,2020 07 11 03:00:00
115.39,2020 07 11 04:00:00
290.34,2020 07 11 05:00:00
339.18,2020 07 11 06:00:00
574.62,2020 07 11 07:00:00
709.72,2020 07 11 08:00:00
714.72,2020 07 11 09:00:00
779.25,2020 07 11 10:00:00
763.82,2020 07 11 11:00:00
768.95,2020 07 11 12:00:00
739.77,2020 07 11 13:00:00
725.26,2020 07 11 14:00:00
726.66,2020 07 11 15:00:00
730.08,2020 07 11 16:00:00
668.23,2020 07 11 17:00:00
633.32,2020 07 11 18:00:00
581.74,2020 07 11 19:00:00
394.43,2020 07 11 20:00:00
139.4,2020 07 11 21:00:00
212.87,2020 07 11 22:00:00
166.89,2020 07 11 23:00:00
140.32,2020 07 12 00:00:00
138.15,2020 07 12 01:00:00
138.98,2020 07 12 02:00:00
160.15,2020 07 12 03:00:00
133.52,2020 07 12 04:00:00
312.62,2020 07 12 05:00:00
355.94,2020 07 12 06:00:00
574.42,2020 07 12 07:00:00
689.46,2020 07 12 08:00:00
675.92,2020 07 12 09:00:00
736.88,2020 07 12 10:00:00
728.94,2020 07 12 11:00:00
755.19,2020 07 12 12:00:00
759.03,2020 07 12 13:00:00
774.09,2020 07 12 14:00:00
779.85,2020 07 12 15:00:00
777.26,2020 07 12 16:00:00
716.87,2020 07 12 17:00:00
679.75,2020 07 12 18:00:00
620.7,2020 07 12 19:00:00
410.67,2020 07 12 20:00:00
142.34,2020 07 12 21:00:00
211.09,2020 07 12 22:00:00
163.54,2020 07 12 23:00:00
138.45,2020 07 13 00:00:00
134.53,2020 07 13 01:00:00
132.53,2020 07 13 02:00:00
198.26,2020 07 13 03:00:00
176.16,2020 07 13 04:00:00
357.73,2020 07 13 05:00:00
383.52,2020 07 13 06:00:00
581.49,2020 07 13 07:00:00
710.88,2020 07 13 08:00:00
710.01,2020 07 13 09:00:00
761.1,2020 07 13 10:00:00
768.51,2020 07 13 11:00:00
791.66,2020 07 13 12:00:00
793.02,2020 07 13 13:00:00
777.38,2020 07 13 14:00:00
772.2,2020 07 13 15:00:00
771.09,2020 07 13 16:00:00
698.68,2020 07 13 17:00:00
650.82,2020 07 13 18:00:00
603.06,2020 07 13 19:00:00
405.09,2020 07 13 20:00:00
141.04,2020 07 13 21:00:00
204.8,2020 07 13 22:00:00
152.25,2020 07 13 23:00:00
114.56,2020 07 14 00:00:00
110.23,2020 07 14 01:00:00
107.24,2020 07 14 02:00:00
123.44,2020 07 14 03:00:00
99.37,2020 07 14 04:00:00
231.28,2020 07 14 05:00:00
277.22,2020 07 14 06:00:00
468.16,2020 07 14 07:00:00
581.22,2020 07 14 08:00:00
685.63,2020 07 14 09:00:00
762.94,2020 07 14 10:00:00
755.67,2020 07 14 11:00:00
777.87,2020 07 14 12:00:00
762.83,2020 07 14 13:00:00
764.82,2020 07 14 14:00:00
775.16,2020 07 14 15:00:00
771.89,2020 07 14 16:00:00
659.05,2020 07 14 17:00:00
527.06,2020 07 14 18:00:00
500.79,2020 07 14 19:00:00
343.2,2020 07 14 20:00:00
125.69,2020 07 14 21:00:00
201.14,2020 07 14 22:00:00
151.81,2020 07 14 23:00:00
119.73,2020 07 15 00:00:00
118.03,2020 07 15 01:00:00
117.25,2020 07 15 02:00:00
136.48,2020 07 15 03:00:00
112.01,2020 07 15 04:00:00
247.47,2020 07 15 05:00:00
300.19,2020 07 15 06:00:00
397.23,2020 07 15 07:00:00
362.88,2020 07 15 08:00:00
493.41,2020 07 15 09:00:00
570.09,2020 07 15 10:00:00
666.48,2020 07 15 11:00:00
689.25,2020 07 15 12:00:00
683.54,2020 07 15 13:00:00
682.18,2020 07 15 14:00:00
688.76,2020 07 15 15:00:00
600.68,2020 07 15 16:00:00
557.35,2020 07 15 17:00:00
510.97,2020 07 15 18:00:00
478.27,2020 07 15 19:00:00
423.61,2020 07 15 20:00:00
139.17,2020 07 15 21:00:00
209.97,2020 07 15 22:00:00
161.91,2020 07 15 23:00:00
136.29,2020 07 16 00:00:00
131.69,2020 07 16 01:00:00
130.19,2020 07 16 02:00:00
151.52,2020 07 16 03:00:00
129.57,2020 07 16 04:00:00
314.47,2020 07 16 05:00:00
366.71,2020 07 16 06:00:00
605.85,2020 07 16 07:00:00
765.0,2020 07 16 08:00:00
790.77,2020 07 16 09:00:00
861.23,2020 07 16 10:00:00
871.86,2020 07 16 11:00:00
896.22,2020 07 16 12:00:00
906.09,2020 07 16 13:00:00
903.09,2020 07 16 14:00:00
880.1,2020 07 16 15:00:00
864.29,2020 07 16 16:00:00
794.49,2020 07 16 17:00:00
757.57,2020 07 16 18:00:00
688.88,2020 07 16 19:00:00
476.59,2020 07 16 20:00:00
155.38,2020 07 16 21:00:00
222.88,2020 07 16 22:00:00
175.75,2020 07 16 23:00:00
149.09,2020 07 17 00:00:00
142.47,2020 07 17 01:00:00
140.07,2020 07 17 02:00:00
210.7,2020 07 17 03:00:00
187.7,2020 07 17 04:00:00
388.35,2020 07 17 05:00:00
413.82,2020 07 17 06:00:00
626.2,2020 07 17 07:00:00
797.95,2020 07 17 08:00:00
827.03,2020 07 17 09:00:00
886.22,2020 07 17 10:00:00
886.85,2020 07 17 11:00:00
915.06,2020 07 17 12:00:00
905.34,2020 07 17 13:00:00
904.02,2020 07 17 14:00:00
897.62,2020 07 17 15:00:00
878.53,2020 07 17 16:00:00
809.68,2020 07 17 17:00:00
742.15,2020 07 17 18:00:00
673.64,2020 07 17 19:00:00
472.6,2020 07 17 20:00:00
157.82,2020 07 17 21:00:00
226.88,2020 07 17 22:00:00
182.32,2020 07 17 23:00:00
157.17,2020 07 18 00:00:00
150.11,2020 07 18 01:00:00
148.46,2020 07 18 02:00:00
169.36,2020 07 18 03:00:00
155.93,2020 07 18 04:00:00
368.83,2020 07 18 05:00:00
413.36,2020 07 18 06:00:00
657.55,2020 07 18 07:00:00
833.83,2020 07 18 08:00:00
866.29,2020 07 18 09:00:00
939.55,2020 07 18 10:00:00
968.88,2020 07 18 11:00:00
980.91,2020 07 18 12:00:00
964.27,2020 07 18 13:00:00
953.46,2020 07 18 14:00:00
950.58,2020 07 18 15:00:00
939.96,2020 07 18 16:00:00
873.49,2020 07 18 17:00:00
835.22,2020 07 18 18:00:00
701.58,2020 07 18 19:00:00
461.26,2020 07 18 20:00:00
152.21,2020 07 18 21:00:00
220.95,2020 07 18 22:00:00
176.22,2020 07 18 23:00:00
155.35,2020 07 19 00:00:00
148.33,2020 07 19 01:00:00
147.44,2020 07 19 02:00:00
168.01,2020 07 19 03:00:00
156.7,2020 07 19 04:00:00
375.41,2020 07 19 05:00:00
423.67,2020 07 19 06:00:00
670.97,2020 07 19 07:00:00
846.37,2020 07 19 08:00:00
880.32,2020 07 19 09:00:00
958.51,2020 07 19 10:00:00
973.68,2020 07 19 11:00:00
987.27,2020 07 19 12:00:00
981.83,2020 07 19 13:00:00
958.62,2020 07 19 14:00:00
941.94,2020 07 19 15:00:00
932.67,2020 07 19 16:00:00
861.52,2020 07 19 17:00:00
823.44,2020 07 19 18:00:00
752.2,2020 07 19 19:00:00
531.0,2020 07 19 20:00:00
164.69,2020 07 19 21:00:00
232.61,2020 07 19 22:00:00
189.16,2020 07 19 23:00:00
166.12,2020 07 20 00:00:00
159.21,2020 07 20 01:00:00
155.14,2020 07 20 02:00:00
228.25,2020 07 20 03:00:00
215.39,2020 07 20 04:00:00
451.96,2020 07 20 05:00:00
463.83,2020 07 20 06:00:00
701.79,2020 07 20 07:00:00
890.32,2020 07 20 08:00:00
918.59,2020 07 20 09:00:00
973.27,2020 07 20 10:00:00
977.59,2020 07 20 11:00:00
1000.0,2020 07 20 12:00:00
975.03,2020 07 20 13:00:00
911.24,2020 07 20 14:00:00
927.21,2020 07 20 15:00:00
926.74,2020 07 20 16:00:00
760.53,2020 07 20 17:00:00
674.6,2020 07 20 18:00:00
642.24,2020 07 20 19:00:00
455.21,2020 07 20 20:00:00
154.32,2020 07 20 21:00:00
222.98,2020 07 20 22:00:00
179.48,2020 07 20 23:00:00
152.86,2020 07 21 00:00:00
144.76,2020 07 21 01:00:00
142.21,2020 07 21 02:00:00
163.41,2020 07 21 03:00:00
150.23,2020 07 21 04:00:00
308.98,2020 07 21 05:00:00
358.74,2020 07 21 06:00:00
542.74,2020 07 21 07:00:00
661.52,2020 07 21 08:00:00
788.33,2020 07 21 09:00:00
866.5,2020 07 21 10:00:00
870.13,2020 07 21 11:00:00
884.35,2020 07 21 12:00:00
881.52,2020 07 21 13:00:00
856.88,2020 07 21 14:00:00
818.33,2020 07 21 15:00:00
772.17,2020 07 21 16:00:00
645.6,2020 07 21 17:00:00
521.9,2020 07 21 18:00:00
514.4,2020 07 21 19:00:00
356.61,2020 07 21 20:00:00
140.5,2020 07 21 21:00:00
210.63,2020 07 21 22:00:00
167.6,2020 07 21 23:00:00
147.06,2020 07 22 00:00:00
143.43,2020 07 22 01:00:00
143.97,2020 07 22 02:00:00
164.57,2020 07 22 03:00:00
152.23,2020 07 22 04:00:00
317.06,2020 07 22 05:00:00
368.96,2020 07 22 06:00:00
460.42,2020 07 22 07:00:00
429.53,2020 07 22 08:00:00
575.18,2020 07 22 09:00:00
636.06,2020 07 22 10:00:00
767.48,2020 07 22 11:00:00
809.49,2020 07 22 12:00:00
814.26,2020 07 22 13:00:00
810.64,2020 07 22 14:00:00
809.29,2020 07 22 15:00:00
579.91,2020 07 22 16:00:00
475.05,2020 07 22 17:00:00
452.17,2020 07 22 18:00:00
455.72,2020 07 22 19:00:00
399.59,2020 07 22 20:00:00
139.71,2020 07 22 21:00:00
206.75,2020 07 22 22:00:00
160.99,2020 07 22 23:00:00
144.54,2020 07 23 00:00:00
140.83,2020 07 23 01:00:00
140.58,2020 07 23 02:00:00
160.99,2020 07 23 03:00:00
145.73,2020 07 23 04:00:00
310.93,2020 07 23 05:00:00
352.53,2020 07 23 06:00:00
574.46,2020 07 23 07:00:00
706.31,2020 07 23 08:00:00
700.8,2020 07 23 09:00:00
773.01,2020 07 23 10:00:00
762.92,2020 07 23 11:00:00
778.05,2020 07 23 12:00:00
772.28,2020 07 23 13:00:00
782.24,2020 07 23 14:00:00
796.07,2020 07 23 15:00:00
787.21,2020 07 23 16:00:00
719.91,2020 07 23 17:00:00
689.77,2020 07 23 18:00:00
621.63,2020 07 23 19:00:00
415.6,2020 07 23 20:00:00
135.9,2020 07 23 21:00:00
213.4,2020 07 23 22:00:00
168.24,2020 07 23 23:00:00
140.39,2020 07 24 00:00:00
138.99,2020 07 24 01:00:00
134.29,2020 07 24 02:00:00
200.11,2020 07 24 03:00:00
186.59,2020 07 24 04:00:00
361.69,2020 07 24 05:00:00
391.33,2020 07 24 06:00:00
579.07,2020 07 24 07:00:00
712.62,2020 07 24 08:00:00
715.34,2020 07 24 09:00:00
763.8,2020 07 24 10:00:00
748.44,2020 07 24 11:00:00
754.49,2020 07 24 12:00:00
741.71,2020 07 24 13:00:00
722.45,2020 07 24 14:00:00
734.41,2020 07 24 15:00:00
755.92,2020 07 24 16:00:00
705.64,2020 07 24 17:00:00
659.64,2020 07 24 18:00:00
609.95,2020 07 24 19:00:00
406.33,2020 07 24 20:00:00
147.46,2020 07 24 21:00:00
214.08,2020 07 24 22:00:00
168.4,2020 07 24 23:00:00
145.92,2020 07 25 00:00:00
140.72,2020 07 25 01:00:00
140.34,2020 07 25 02:00:00
161.32,2020 07 25 03:00:00
149.57,2020 07 25 04:00:00
334.44,2020 07 25 05:00:00
385.51,2020 07 25 06:00:00
619.98,2020 07 25 07:00:00
761.65,2020 07 25 08:00:00
763.21,2020 07 25 09:00:00
815.86,2020 07 25 10:00:00
821.45,2020 07 25 11:00:00
823.33,2020 07 25 12:00:00
777.02,2020 07 25 13:00:00
746.04,2020 07 25 14:00:00
750.19,2020 07 25 15:00:00
743.48,2020 07 25 16:00:00
673.98,2020 07 25 17:00:00
638.9,2020 07 25 18:00:00
596.45,2020 07 25 19:00:00
368.73,2020 07 25 20:00:00
134.78,2020 07 25 21:00:00
205.46,2020 07 25 22:00:00
157.4,2020 07 25 23:00:00
131.56,2020 07 26 00:00:00
130.13,2020 07 26 01:00:00
128.86,2020 07 26 02:00:00
148.46,2020 07 26 03:00:00
135.49,2020 07 26 04:00:00
297.44,2020 07 26 05:00:00
344.2,2020 07 26 06:00:00
567.95,2020 07 26 07:00:00
696.81,2020 07 26 08:00:00
692.45,2020 07 26 09:00:00
740.1,2020 07 26 10:00:00
719.16,2020 07 26 11:00:00
729.48,2020 07 26 12:00:00
719.85,2020 07 26 13:00:00
719.86,2020 07 26 14:00:00
718.4,2020 07 26 15:00:00
714.11,2020 07 26 16:00:00
663.36,2020 07 26 17:00:00
636.64,2020 07 26 18:00:00
586.61,2020 07 26 19:00:00
375.16,2020 07 26 20:00:00
133.45,2020 07 26 21:00:00
204.62,2020 07 26 22:00:00
154.91,2020 07 26 23:00:00
126.69,2020 07 27 00:00:00
124.1,2020 07 27 01:00:00
121.56,2020 07 27 02:00:00
187.06,2020 07 27 03:00:00
174.84,2020 07 27 04:00:00
337.32,2020 07 27 05:00:00
361.3,2020 07 27 06:00:00
559.77,2020 07 27 07:00:00
692.27,2020 07 27 08:00:00
689.77,2020 07 27 09:00:00
749.94,2020 07 27 10:00:00
746.7,2020 07 27 11:00:00
771.72,2020 07 27 12:00:00
747.69,2020 07 27 13:00:00
737.23,2020 07 27 14:00:00
735.13,2020 07 27 15:00:00
729.43,2020 07 27 16:00:00
675.73,2020 07 27 17:00:00
626.24,2020 07 27 18:00:00
581.17,2020 07 27 19:00:00
381.71,2020 07 27 20:00:00
138.37,2020 07 27 21:00:00
209.82,2020 07 27 22:00:00
164.03,2020 07 27 23:00:00
131.05,2020 07 28 00:00:00
128.27,2020 07 28 01:00:00
128.17,2020 07 28 02:00:00
146.95,2020 07 28 03:00:00
132.53,2020 07 28 04:00:00
252.06,2020 07 28 05:00:00
295.74,2020 07 28 06:00:00
475.21,2020 07 28 07:00:00
581.53,2020 07 28 08:00:00
679.63,2020 07 28 09:00:00
733.05,2020 07 28 10:00:00
718.78,2020 07 28 11:00:00
720.67,2020 07 28 12:00:00
687.95,2020 07 28 13:00:00
673.45,2020 07 28 14:00:00
682.88,2020 07 28 15:00:00
694.57,2020 07 28 16:00:00
594.01,2020 07 28 17:00:00
469.02,2020 07 28 18:00:00
468.05,2020 07 28 19:00:00
306.83,2020 07 28 20:00:00
125.76,2020 07 28 21:00:00
198.82,2020 07 28 22:00:00
149.39,2020 07 28 23:00:00
122.71,2020 07 29 00:00:00
120.04,2020 07 29 01:00:00
119.08,2020 07 29 02:00:00
139.13,2020 07 29 03:00:00
126.17,2020 07 29 04:00:00
245.11,2020 07 29 05:00:00
291.68,2020 07 29 06:00:00
377.37,2020 07 29 07:00:00
332.76,2020 07 29 08:00:00
452.71,2020 07 29 09:00:00
506.27,2020 07 29 10:00:00
577.59,2020 07 29 11:00:00
585.56,2020 07 29 12:00:00
578.5,2020 07 29 13:00:00
579.05,2020 07 29 14:00:00
587.07,2020 07 29 15:00:00
484.51,2020 07 29 16:00:00
455.5,2020 07 29 17:00:00
419.36,2020 07 29 18:00:00
422.76,2020 07 29 19:00:00
361.35,2020 07 29 20:00:00
127.02,2020 07 29 21:00:00
200.31,2020 07 29 22:00:00
153.39,2020 07 29 23:00:00
130.37,2020 07 30 00:00:00
130.06,2020 07 30 01:00:00
129.25,2020 07 30 02:00:00
148.88,2020 07 30 03:00:00
137.44,2020 07 30 04:00:00
307.79,2020 07 30 05:00:00
355.92,2020 07 30 06:00:00
585.12,2020 07 30 07:00:00
723.24,2020 07 30 08:00:00
713.27,2020 07 30 09:00:00
757.95,2020 07 30 10:00:00
770.77,2020 07 30 11:00:00
816.26,2020 07 30 12:00:00
817.84,2020 07 30 13:00:00
804.1,2020 07 30 14:00:00
814.27,2020 07 30 15:00:00
817.75,2020 07 30 16:00:00
746.22,2020 07 30 17:00:00
712.28,2020 07 30 18:00:00
655.92,2020 07 30 19:00:00
431.94,2020 07 30 20:00:00
147.37,2020 07 30 21:00:00
219.7,2020 07 30 22:00:00
177.19,2020 07 30 23:00:00
156.16,2020 07 31 00:00:00
150.56,2020 07 31 01:00:00
150.33,2020 07 31 02:00:00
224.39,2020 07 31 03:00:00
214.79,2020 07 31 04:00:00
439.4,2020 07 31 05:00:00
450.98,2020 07 31 06:00:00
651.09,2020 07 31 07:00:00
807.16,2020 07 31 08:00:00
819.52,2020 07 31 09:00:00
873.89,2020 07 31 10:00:00
888.3,2020 07 31 11:00:00
925.37,2020 07 31 12:00:00
917.7,2020 07 31 13:00:00
900.95,2020 07 31 14:00:00
897.09,2020 07 31 15:00:00
886.8,2020 07 31 16:00:00
818.07,2020 07 31 17:00:00
763.38,2020 07 31 18:00:00
716.27,2020 07 31 19:00:00
500.61,2020 07 31 20:00:00
161.46,2020 07 31 21:00:00
228.16,2020 07 31 22:00:00
185.68,2020 07 31 23:00:00
164.01,2020 08 01 00:00:00
158.19,2020 08 01 01:00:00
155.1,2020 08 01 02:00:00
176.71,2020 08 01 03:00:00
165.23,2020 08 01 04:00:00
411.26,2020 08 01 05:00:00
431.55,2020 08 01 06:00:00
669.42,2020 08 01 07:00:00
841.64,2020 08 01 08:00:00
856.18,2020 08 01 09:00:00
900.99,2020 08 01 10:00:00
897.77,2020 08 01 11:00:00
915.16,2020 08 01 12:00:00
894.51,2020 08 01 13:00:00
863.83,2020 08 01 14:00:00
843.73,2020 08 01 15:00:00
823.19,2020 08 01 16:00:00
744.54,2020 08 01 17:00:00
699.94,2020 08 01 18:00:00
657.04,2020 08 01 19:00:00
450.1,2020 08 01 20:00:00
150.53,2020 08 01 21:00:00
219.02,2020 08 01 22:00:00
174.39,2020 08 01 23:00:00
153.01,2020 08 02 00:00:00
146.44,2020 08 02 01:00:00
146.02,2020 08 02 02:00:00
167.52,2020 08 02 03:00:00
156.82,2020 08 02 04:00:00
367.42,2020 08 02 05:00:00
408.58,2020 08 02 06:00:00
640.42,2020 08 02 07:00:00
791.75,2020 08 02 08:00:00
800.8,2020 08 02 09:00:00
853.37,2020 08 02 10:00:00
853.98,2020 08 02 11:00:00
878.15,2020 08 02 12:00:00
861.69,2020 08 02 13:00:00
839.88,2020 08 02 14:00:00
831.15,2020 08 02 15:00:00
818.88,2020 08 02 16:00:00
747.73,2020 08 02 17:00:00
711.08,2020 08 02 18:00:00
668.75,2020 08 02 19:00:00
455.42,2020 08 02 20:00:00
151.95,2020 08 02 21:00:00
221.37,2020 08 02 22:00:00
178.97,2020 08 02 23:00:00
159.31,2020 08 03 00:00:00
153.09,2020 08 03 01:00:00
151.94,2020 08 03 02:00:00
