power [kw],Time
544.15,2020 07 05 15:00:00
608.02,2020 07 05 16:00:00
594.43,2020 07 05 17:00:00
527.55,2020 07 05 18:00:00
532.55,2020 07 05 19:00:00
460.97,2020 07 05 20:00:00
352.5,2020 07 05 21:00:00
244.37,2020 07 05 22:00:00
149.99,2020 07 05 23:00:00
118.08,2020 07 06 00:00:00
101.82,2020 07 06 01:00:00
91.58,2020 07 06 02:00:00
116.0,2020 07 06 03:00:00
140.78,2020 07 06 04:00:00
197.47,2020 07 06 05:00:00
261.26,2020 07 06 06:00:00
302.38,2020 07 06 07:00:00
330.91,2020 07 06 08:00:00
382.96,2020 07 06 09:00:00
446.92,2020 07 06 10:00:00
385.01,2020 07 06 11:00:00
266.53,2020 07 06 12:00:00
214.38,2020 07 06 13:00:00
242.21,2020 07 06 14:00:00
428.9,2020 07 06 15:00:00
577.3,2020 07 06 16:00:00
636.05,2020 07 06 17:00:00
599.12,2020 07 06 18:00:00
602.96,2020 07 06 19:00:00
508.37,2020 07 06 20:00:00
363.0,2020 07 06 21:00:00
247.11,2020 07 06 22:00:00
158.96,2020 07 06 23:00:00
118.0,2020 07 07 00:00:00
88.35,2020 07 07 01:00:00
80.02,2020 07 07 02:00:00
100.7,2020 07 07 03:00:00
119.84,2020 07 07 04:00:00
178.29,2020 07 07 05:00:00
269.35,2020 07 07 06:00:00
250.9,2020 07 07 07:00:00
234.22,2020 07 07 08:00:00
247.56,2020 07 07 09:00:00
332.28,2020 07 07 10:00:00
393.15,2020 07 07 11:00:00
422.57,2020 07 07 12:00:00
443.07,2020 07 07 13:00:00
500.89,2020 07 07 14:00:00
183.88874315068495,2020 07 07 15:00:00
183.88874315068495,2020 07 07 16:00:00
183.88874315068495,2020 07 07 17:00:00
183.88874315068495,2020 07 07 18:00:00
183.88874315068495,2020 07 07 19:00:00
641.25,2020 07 07 20:00:00
483.88,2020 07 07 21:00:00
326.57,2020 07 07 22:00:00
217.02,2020 07 07 23:00:00
170.46,2020 07 08 00:00:00
129.52,2020 07 08 01:00:00
101.71,2020 07 08 02:00:00
105.07,2020 07 08 03:00:00
109.82,2020 07 08 04:00:00
164.78,2020 07 08 05:00:00
243.92,2020 07 08 06:00:00
232.83,2020 07 08 07:00:00
219.99,2020 07 08 08:00:00
213.76,2020 07 08 09:00:00
245.73,2020 07 08 10:00:00
280.98,2020 07 08 11:00:00
293.41,2020 07 08 12:00:00
316.83,2020 07 08 13:00:00
360.76,2020 07 08 14:00:00
487.3,2020 07 08 15:00:00
612.24,2020 07 08 16:00:00
644.15,2020 07 08 17:00:00
586.63,2020 07 08 18:00:00
582.2,2020 07 08 19:00:00
485.67,2020 07 08 20:00:00
346.51,2020 07 08 21:00:00
232.39,2020 07 08 22:00:00
144.13,2020 07 08 23:00:00
109.36,2020 07 09 00:00:00
75.14,2020 07 09 01:00:00
48.76,2020 07 09 02:00:00
61.53,2020 07 09 03:00:00
79.62,2020 07 09 04:00:00
124.65,2020 07 09 05:00:00
193.72,2020 07 09 06:00:00
238.58,2020 07 09 07:00:00
242.51,2020 07 09 08:00:00
240.81,2020 07 09 09:00:00
286.79,2020 07 09 10:00:00
315.99,2020 07 09 11:00:00
324.67,2020 07 09 12:00:00
344.11,2020 07 09 13:00:00
389.92,2020 07 09 14:00:00
502.41,2020 07 09 15:00:00
555.77,2020 07 09 16:00:00
606.5,2020 07 09 17:00:00
582.91,2020 07 09 18:00:00
603.21,2020 07 09 19:00:00
524.72,2020 07 09 20:00:00
385.58,2020 07 09 21:00:00
257.82,2020 07 09 22:00:00
165.99,2020 07 09 23:00:00
123.86,2020 07 10 00:00:00
97.06,2020 07 10 01:00:00
81.92,2020 07 10 02:00:00
88.93,2020 07 10 03:00:00
99.58,2020 07 10 04:00:00
147.03,2020 07 10 05:00:00
219.4,2020 07 10 06:00:00
272.86,2020 07 10 07:00:00
267.2,2020 07 10 08:00:00
268.1,2020 07 10 09:00:00
326.68,2020 07 10 10:00:00
371.42,2020 07 10 11:00:00
373.21,2020 07 10 12:00:00
399.23,2020 07 10 13:00:00
445.11,2020 07 10 14:00:00
570.09,2020 07 10 15:00:00
632.52,2020 07 10 16:00:00
639.58,2020 07 10 17:00:00
600.07,2020 07 10 18:00:00
594.71,2020 07 10 19:00:00
502.65,2020 07 10 20:00:00
361.48,2020 07 10 21:00:00
237.8,2020 07 10 22:00:00
147.14,2020 07 10 23:00:00
116.13,2020 07 11 00:00:00
88.34,2020 07 11 01:00:00
62.22,2020 07 11 02:00:00
70.35,2020 07 11 03:00:00
99.26,2020 07 11 04:00:00
126.33,2020 07 11 05:00:00
199.14,2020 07 11 06:00:00
255.14,2020 07 11 07:00:00
265.97,2020 07 11 08:00:00
282.82,2020 07 11 09:00:00
310.87,2020 07 11 10:00:00
318.75,2020 07 11 11:00:00
328.71,2020 07 11 12:00:00
324.73,2020 07 11 13:00:00
334.75,2020 07 11 14:00:00
447.59,2020 07 11 15:00:00
527.26,2020 07 11 16:00:00
536.78,2020 07 11 17:00:00
492.91,2020 07 11 18:00:00
518.51,2020 07 11 19:00:00
463.59,2020 07 11 20:00:00
351.4,2020 07 11 21:00:00
255.99,2020 07 11 22:00:00
173.24,2020 07 11 23:00:00
139.42,2020 07 12 00:00:00
131.4,2020 07 12 01:00:00
132.12,2020 07 12 02:00:00
159.41,2020 07 12 03:00:00
163.41,2020 07 12 04:00:00
162.45,2020 07 12 05:00:00
191.94,2020 07 12 06:00:00
178.2,2020 07 12 07:00:00
123.78,2020 07 12 08:00:00
83.73,2020 07 12 09:00:00
112.6,2020 07 12 10:00:00
147.68,2020 07 12 11:00:00
195.64,2020 07 12 12:00:00
257.02,2020 07 12 13:00:00
336.8,2020 07 12 14:00:00
472.94,2020 07 12 15:00:00
557.95,2020 07 12 16:00:00
603.93,2020 07 12 17:00:00
560.07,2020 07 12 18:00:00
576.36,2020 07 12 19:00:00
491.82,2020 07 12 20:00:00
351.17,2020 07 12 21:00:00
230.33,2020 07 12 22:00:00
142.51,2020 07 12 23:00:00
106.79,2020 07 13 00:00:00
84.69,2020 07 13 01:00:00
63.76,2020 07 13 02:00:00
76.17,2020 07 13 03:00:00
107.89,2020 07 13 04:00:00
141.54,2020 07 13 05:00:00
187.91,2020 07 13 06:00:00
203.98,2020 07 13 07:00:00
190.88,2020 07 13 08:00:00
197.28,2020 07 13 09:00:00
229.52,2020 07 13 10:00:00
278.86,2020 07 13 11:00:00
307.56,2020 07 13 12:00:00
357.98,2020 07 13 13:00:00
395.69,2020 07 13 14:00:00
511.69,2020 07 13 15:00:00
599.36,2020 07 13 16:00:00
612.44,2020 07 13 17:00:00
584.92,2020 07 13 18:00:00
613.45,2020 07 13 19:00:00
526.35,2020 07 13 20:00:00
376.44,2020 07 13 21:00:00
238.47,2020 07 13 22:00:00
145.45,2020 07 13 23:00:00
113.68,2020 07 14 00:00:00
75.8,2020 07 14 01:00:00
46.74,2020 07 14 02:00:00
60.03,2020 07 14 03:00:00
89.16,2020 07 14 04:00:00
117.6,2020 07 14 05:00:00
183.7,2020 07 14 06:00:00
192.63,2020 07 14 07:00:00
203.74,2020 07 14 08:00:00
215.6,2020 07 14 09:00:00
247.7,2020 07 14 10:00:00
278.11,2020 07 14 11:00:00
307.29,2020 07 14 12:00:00
320.33,2020 07 14 13:00:00
374.4,2020 07 14 14:00:00
510.36,2020 07 14 15:00:00
628.41,2020 07 14 16:00:00
183.88874315068495,2020 07 14 17:00:00
627.36,2020 07 14 18:00:00
628.61,2020 07 14 19:00:00
524.29,2020 07 14 20:00:00
388.64,2020 07 14 21:00:00
256.44,2020 07 14 22:00:00
152.25,2020 07 14 23:00:00
112.39,2020 07 15 00:00:00
79.85,2020 07 15 01:00:00
54.13,2020 07 15 02:00:00
68.11,2020 07 15 03:00:00
93.58,2020 07 15 04:00:00
132.16,2020 07 15 05:00:00
213.33,2020 07 15 06:00:00
231.7,2020 07 15 07:00:00
258.54,2020 07 15 08:00:00
281.59,2020 07 15 09:00:00
343.91,2020 07 15 10:00:00
381.91,2020 07 15 11:00:00
412.96,2020 07 15 12:00:00
451.94,2020 07 15 13:00:00
500.83,2020 07 15 14:00:00
630.03,2020 07 15 15:00:00
183.88874315068495,2020 07 15 16:00:00
183.88874315068495,2020 07 15 17:00:00
183.88874315068495,2020 07 15 18:00:00
183.88874315068495,2020 07 15 19:00:00
567.28,2020 07 15 20:00:00
424.29,2020 07 15 21:00:00
298.9,2020 07 15 22:00:00
194.65,2020 07 15 23:00:00
143.16,2020 07 16 00:00:00
110.4,2020 07 16 01:00:00
88.63,2020 07 16 02:00:00
112.83,2020 07 16 03:00:00
147.35,2020 07 16 04:00:00
183.85,2020 07 16 05:00:00
258.9,2020 07 16 06:00:00
320.97,2020 07 16 07:00:00
365.14,2020 07 16 08:00:00
401.36,2020 07 16 09:00:00
475.6,2020 07 16 10:00:00
533.87,2020 07 16 11:00:00
571.32,2020 07 16 12:00:00
642.12,2020 07 16 13:00:00
183.88874315068495,2020 07 16 14:00:00
183.88874315068495,2020 07 16 15:00:00
183.88874315068495,2020 07 16 16:00:00
183.88874315068495,2020 07 16 17:00:00
183.88874315068495,2020 07 16 18:00:00
183.88874315068495,2020 07 16 19:00:00
183.88874315068495,2020 07 16 20:00:00
540.3,2020 07 16 21:00:00
390.2,2020 07 16 22:00:00
271.9,2020 07 16 23:00:00
227.01,2020 07 17 00:00:00
195.72,2020 07 17 01:00:00
168.43,2020 07 17 02:00:00
178.26,2020 07 17 03:00:00
201.24,2020 07 17 04:00:00
236.93,2020 07 17 05:00:00
316.05,2020 07 17 06:00:00
384.0,2020 07 17 07:00:00
431.89,2020 07 17 08:00:00
481.73,2020 07 17 09:00:00
539.0,2020 07 17 10:00:00
575.23,2020 07 17 11:00:00
622.41,2020 07 17 12:00:00
183.88874315068495,2020 07 17 13:00:00
183.88874315068495,2020 07 17 14:00:00
183.88874315068495,2020 07 17 15:00:00
183.88874315068495,2020 07 17 16:00:00
183.88874315068495,2020 07 17 17:00:00
183.88874315068495,2020 07 17 18:00:00
183.88874315068495,2020 07 17 19:00:00
183.88874315068495,2020 07 17 20:00:00
575.79,2020 07 17 21:00:00
445.1,2020 07 17 22:00:00
345.43,2020 07 17 23:00:00
297.57,2020 07 18 00:00:00
268.42,2020 07 18 01:00:00
243.43,2020 07 18 02:00:00
252.74,2020 07 18 03:00:00
275.86,2020 07 18 04:00:00
318.22,2020 07 18 05:00:00
406.07,2020 07 18 06:00:00
471.08,2020 07 18 07:00:00
500.99,2020 07 18 08:00:00
560.57,2020 07 18 09:00:00
183.88874315068495,2020 07 18 10:00:00
183.88874315068495,2020 07 18 11:00:00
183.88874315068495,2020 07 18 12:00:00
183.88874315068495,2020 07 18 13:00:00
183.88874315068495,2020 07 18 14:00:00
183.88874315068495,2020 07 18 15:00:00
183.88874315068495,2020 07 18 16:00:00
183.88874315068495,2020 07 18 17:00:00
183.88874315068495,2020 07 18 18:00:00
183.88874315068495,2020 07 18 19:00:00
643.72,2020 07 18 20:00:00
520.81,2020 07 18 21:00:00
397.34,2020 07 18 22:00:00
299.99,2020 07 18 23:00:00
266.05,2020 07 19 00:00:00
237.32,2020 07 19 01:00:00
217.26,2020 07 19 02:00:00
227.97,2020 07 19 03:00:00
268.02,2020 07 19 04:00:00
333.02,2020 07 19 05:00:00
438.51,2020 07 19 06:00:00
508.49,2020 07 19 07:00:00
537.4,2020 07 19 08:00:00
600.83,2020 07 19 09:00:00
183.88874315068495,2020 07 19 10:00:00
183.88874315068495,2020 07 19 11:00:00
183.88874315068495,2020 07 19 12:00:00
183.88874315068495,2020 07 19 13:00:00
183.88874315068495,2020 07 19 14:00:00
183.88874315068495,2020 07 19 15:00:00
183.88874315068495,2020 07 19 16:00:00
183.88874315068495,2020 07 19 17:00:00
183.88874315068495,2020 07 19 18:00:00
183.88874315068495,2020 07 19 19:00:00
183.88874315068495,2020 07 19 20:00:00
183.88874315068495,2020 07 19 21:00:00
562.48,2020 07 19 22:00:00
443.16,2020 07 19 23:00:00
391.09,2020 07 20 00:00:00
358.63,2020 07 20 01:00:00
315.95,2020 07 20 02:00:00
312.87,2020 07 20 03:00:00
331.98,2020 07 20 04:00:00
371.12,2020 07 20 05:00:00
467.74,2020 07 20 06:00:00
573.08,2020 07 20 07:00:00
644.5,2020 07 20 08:00:00
183.88874315068495,2020 07 20 09:00:00
183.88874315068495,2020 07 20 10:00:00
183.88874315068495,2020 07 20 11:00:00
183.88874315068495,2020 07 20 12:00:00
183.88874315068495,2020 07 20 13:00:00
183.88874315068495,2020 07 20 14:00:00
183.88874315068495,2020 07 20 15:00:00
183.88874315068495,2020 07 20 16:00:00
183.88874315068495,2020 07 20 17:00:00
623.67,2020 07 20 18:00:00
183.88874315068495,2020 07 20 19:00:00
636.13,2020 07 20 20:00:00
519.4,2020 07 20 21:00:00
406.24,2020 07 20 22:00:00
313.83,2020 07 20 23:00:00
276.24,2020 07 21 00:00:00
245.54,2020 07 21 01:00:00
215.01,2020 07 21 02:00:00
232.45,2020 07 21 03:00:00
256.38,2020 07 21 04:00:00
301.11,2020 07 21 05:00:00
388.49,2020 07 21 06:00:00
375.16,2020 07 21 07:00:00
352.63,2020 07 21 08:00:00
353.94,2020 07 21 09:00:00
429.39,2020 07 21 10:00:00
482.03,2020 07 21 11:00:00
495.33,2020 07 21 12:00:00
529.29,2020 07 21 13:00:00
535.52,2020 07 21 14:00:00
549.53,2020 07 21 15:00:00
567.7,2020 07 21 16:00:00
583.2,2020 07 21 17:00:00
558.4,2020 07 21 18:00:00
592.68,2020 07 21 19:00:00
514.18,2020 07 21 20:00:00
395.2,2020 07 21 21:00:00
301.15,2020 07 21 22:00:00
236.19,2020 07 21 23:00:00
215.33,2020 07 22 00:00:00
213.92,2020 07 22 01:00:00
212.58,2020 07 22 02:00:00
227.16,2020 07 22 03:00:00
263.41,2020 07 22 04:00:00
303.43,2020 07 22 05:00:00
372.62,2020 07 22 06:00:00
395.87,2020 07 22 07:00:00
422.26,2020 07 22 08:00:00
446.32,2020 07 22 09:00:00
493.89,2020 07 22 10:00:00
573.63,2020 07 22 11:00:00
648.2,2020 07 22 12:00:00
183.88874315068495,2020 07 22 13:00:00
183.88874315068495,2020 07 22 14:00:00
183.88874315068495,2020 07 22 15:00:00
183.88874315068495,2020 07 22 16:00:00
549.43,2020 07 22 17:00:00
524.33,2020 07 22 18:00:00
585.17,2020 07 22 19:00:00
505.92,2020 07 22 20:00:00
378.29,2020 07 22 21:00:00
259.88,2020 07 22 22:00:00
176.49,2020 07 22 23:00:00
152.98,2020 07 23 00:00:00
138.0,2020 07 23 01:00:00
126.72,2020 07 23 02:00:00
144.64,2020 07 23 03:00:00
162.0,2020 07 23 04:00:00
171.26,2020 07 23 05:00:00
222.55,2020 07 23 06:00:00
246.94,2020 07 23 07:00:00
249.05,2020 07 23 08:00:00
262.78,2020 07 23 09:00:00
305.4,2020 07 23 10:00:00
328.69,2020 07 23 11:00:00
353.28,2020 07 23 12:00:00
380.8,2020 07 23 13:00:00
444.14,2020 07 23 14:00:00
588.57,2020 07 23 15:00:00
183.88874315068495,2020 07 23 16:00:00
183.88874315068495,2020 07 23 17:00:00
637.86,2020 07 23 18:00:00
183.88874315068495,2020 07 23 19:00:00
553.49,2020 07 23 20:00:00
411.4,2020 07 23 21:00:00
287.27,2020 07 23 22:00:00
198.05,2020 07 23 23:00:00
171.03,2020 07 24 00:00:00
158.8,2020 07 24 01:00:00
115.42,2020 07 24 02:00:00
108.39,2020 07 24 03:00:00
136.47,2020 07 24 04:00:00
153.83,2020 07 24 05:00:00
198.94,2020 07 24 06:00:00
184.24,2020 07 24 07:00:00
162.47,2020 07 24 08:00:00
164.49,2020 07 24 09:00:00
201.0,2020 07 24 10:00:00
211.01,2020 07 24 11:00:00
209.26,2020 07 24 12:00:00
217.6,2020 07 24 13:00:00
234.54,2020 07 24 14:00:00
366.15,2020 07 24 15:00:00
488.9,2020 07 24 16:00:00
552.65,2020 07 24 17:00:00
542.07,2020 07 24 18:00:00
587.89,2020 07 24 19:00:00
501.04,2020 07 24 20:00:00
380.21,2020 07 24 21:00:00
256.21,2020 07 24 22:00:00
168.79,2020 07 24 23:00:00
137.83,2020 07 25 00:00:00
117.94,2020 07 25 01:00:00
109.68,2020 07 25 02:00:00
134.73,2020 07 25 03:00:00
188.42,2020 07 25 04:00:00
217.64,2020 07 25 05:00:00
270.83,2020 07 25 06:00:00
307.44,2020 07 25 07:00:00
305.45,2020 07 25 08:00:00
292.73,2020 07 25 09:00:00
331.71,2020 07 25 10:00:00
366.02,2020 07 25 11:00:00
359.69,2020 07 25 12:00:00
293.27,2020 07 25 13:00:00
266.2,2020 07 25 14:00:00
379.09,2020 07 25 15:00:00
452.33,2020 07 25 16:00:00
466.6,2020 07 25 17:00:00
419.59,2020 07 25 18:00:00
444.81,2020 07 25 19:00:00
370.07,2020 07 25 20:00:00
253.22,2020 07 25 21:00:00
147.11,2020 07 25 22:00:00
77.52,2020 07 25 23:00:00
59.95,2020 07 26 00:00:00
50.62,2020 07 26 01:00:00
42.88,2020 07 26 02:00:00
67.38,2020 07 26 03:00:00
113.21,2020 07 26 04:00:00
119.91,2020 07 26 05:00:00
165.6,2020 07 26 06:00:00
170.17,2020 07 26 07:00:00
140.06,2020 07 26 08:00:00
127.39,2020 07 26 09:00:00
154.7,2020 07 26 10:00:00
167.78,2020 07 26 11:00:00
185.45,2020 07 26 12:00:00
206.36,2020 07 26 13:00:00
252.39,2020 07 26 14:00:00
373.22,2020 07 26 15:00:00
458.24,2020 07 26 16:00:00
511.74,2020 07 26 17:00:00
490.67,2020 07 26 18:00:00
518.47,2020 07 26 19:00:00
419.26,2020 07 26 20:00:00
286.69,2020 07 26 21:00:00
165.04,2020 07 26 22:00:00
76.34,2020 07 26 23:00:00
52.0,2020 07 27 00:00:00
35.58,2020 07 27 01:00:00
23.98,2020 07 27 02:00:00
48.04,2020 07 27 03:00:00
92.51,2020 07 27 04:00:00
103.12,2020 07 27 05:00:00
157.28,2020 07 27 06:00:00
181.13,2020 07 27 07:00:00
174.11,2020 07 27 08:00:00
185.57,2020 07 27 09:00:00
217.8,2020 07 27 10:00:00
249.87,2020 07 27 11:00:00
288.23,2020 07 27 12:00:00
304.64,2020 07 27 13:00:00
342.94,2020 07 27 14:00:00
459.14,2020 07 27 15:00:00
525.89,2020 07 27 16:00:00
563.56,2020 07 27 17:00:00
524.8,2020 07 27 18:00:00
552.14,2020 07 27 19:00:00
471.55,2020 07 27 20:00:00
343.91,2020 07 27 21:00:00
229.76,2020 07 27 22:00:00
153.17,2020 07 27 23:00:00
119.74,2020 07 28 00:00:00
103.27,2020 07 28 01:00:00
98.59,2020 07 28 02:00:00
108.73,2020 07 28 03:00:00
140.68,2020 07 28 04:00:00
135.48,2020 07 28 05:00:00
168.54,2020 07 28 06:00:00
136.35,2020 07 28 07:00:00
101.7,2020 07 28 08:00:00
62.95,2020 07 28 09:00:00
73.64,2020 07 28 10:00:00
102.51,2020 07 28 11:00:00
88.24,2020 07 28 12:00:00
55.55,2020 07 28 13:00:00
72.93,2020 07 28 14:00:00
210.01,2020 07 28 15:00:00
367.32,2020 07 28 16:00:00
417.66,2020 07 28 17:00:00
391.44,2020 07 28 18:00:00
436.18,2020 07 28 19:00:00
364.64,2020 07 28 20:00:00
255.86,2020 07 28 21:00:00
149.96,2020 07 28 22:00:00
75.91,2020 07 28 23:00:00
58.48,2020 07 29 00:00:00
42.24,2020 07 29 01:00:00
34.03,2020 07 29 02:00:00
60.24,2020 07 29 03:00:00
105.12,2020 07 29 04:00:00
115.93,2020 07 29 05:00:00
165.5,2020 07 29 06:00:00
144.69,2020 07 29 07:00:00
140.3,2020 07 29 08:00:00
134.03,2020 07 29 09:00:00
155.41,2020 07 29 10:00:00
183.9,2020 07 29 11:00:00
217.77,2020 07 29 12:00:00
240.76,2020 07 29 13:00:00
268.14,2020 07 29 14:00:00
376.04,2020 07 29 15:00:00
483.62,2020 07 29 16:00:00
499.85,2020 07 29 17:00:00
450.8,2020 07 29 18:00:00
489.6,2020 07 29 19:00:00
414.35,2020 07 29 20:00:00
291.32,2020 07 29 21:00:00
185.79,2020 07 29 22:00:00
115.33,2020 07 29 23:00:00
86.01,2020 07 30 00:00:00
73.97,2020 07 30 01:00:00
62.58,2020 07 30 02:00:00
80.29,2020 07 30 03:00:00
130.53,2020 07 30 04:00:00
153.5,2020 07 30 05:00:00
204.94,2020 07 30 06:00:00
232.58,2020 07 30 07:00:00
239.98,2020 07 30 08:00:00
208.8,2020 07 30 09:00:00
225.01,2020 07 30 10:00:00
292.36,2020 07 30 11:00:00
362.39,2020 07 30 12:00:00
405.76,2020 07 30 13:00:00
445.39,2020 07 30 14:00:00
591.63,2020 07 30 15:00:00
183.88874315068495,2020 07 30 16:00:00
183.88874315068495,2020 07 30 17:00:00
647.53,2020 07 30 18:00:00
183.88874315068495,2020 07 30 19:00:00
555.32,2020 07 30 20:00:00
434.41,2020 07 30 21:00:00
344.7,2020 07 30 22:00:00
280.05,2020 07 30 23:00:00
253.63,2020 07 31 00:00:00
230.67,2020 07 31 01:00:00
222.2,2020 07 31 02:00:00
249.65,2020 07 31 03:00:00
309.81,2020 07 31 04:00:00
337.0,2020 07 31 05:00:00
390.02,2020 07 31 06:00:00
420.19,2020 07 31 07:00:00
420.09,2020 07 31 08:00:00
428.4,2020 07 31 09:00:00
486.01,2020 07 31 10:00:00
553.74,2020 07 31 11:00:00
624.49,2020 07 31 12:00:00
647.41,2020 07 31 13:00:00
183.88874315068495,2020 07 31 14:00:00
183.88874315068495,2020 07 31 15:00:00
183.88874315068495,2020 07 31 16:00:00
183.88874315068495,2020 07 31 17:00:00
183.88874315068495,2020 07 31 18:00:00
183.88874315068495,2020 07 31 19:00:00
183.88874315068495,2020 07 31 20:00:00
626.06,2020 07 31 21:00:00
493.37,2020 07 31 22:00:00
390.14,2020 07 31 23:00:00
341.78,2020 08 01 00:00:00
309.49,2020 08 01 01:00:00
291.86,2020 08 01 02:00:00
308.28,2020 08 01 03:00:00
363.13,2020 08 01 04:00:00
388.26,2020 08 01 05:00:00
439.4,2020 08 01 06:00:00
475.45,2020 08 01 07:00:00
489.22,2020 08 01 08:00:00
517.03,2020 08 01 09:00:00
565.55,2020 08 01 10:00:00
587.76,2020 08 01 11:00:00
609.43,2020 08 01 12:00:00
600.2,2020 08 01 13:00:00
589.59,2020 08 01 14:00:00
183.88874315068495,2020 08 01 15:00:00
183.88874315068495,2020 08 01 16:00:00
183.88874315068495,2020 08 01 17:00:00
609.58,2020 08 01 18:00:00
183.88874315068495,2020 08 01 19:00:00
576.68,2020 08 01 20:00:00
463.39,2020 08 01 21:00:00
351.38,2020 08 01 22:00:00
261.29,2020 08 01 23:00:00
223.78,2020 08 02 00:00:00
202.82,2020 08 02 01:00:00
191.65,2020 08 02 02:00:00
214.55,2020 08 02 03:00:00
276.19,2020 08 02 04:00:00
310.49,2020 08 02 05:00:00
371.57,2020 08 02 06:00:00
397.57,2020 08 02 07:00:00
387.83,2020 08 02 08:00:00
390.8,2020 08 02 09:00:00
437.6,2020 08 02 10:00:00
474.6,2020 08 02 11:00:00
514.25,2020 08 02 12:00:00
515.88,2020 08 02 13:00:00
522.16,2020 08 02 14:00:00
605.13,2020 08 02 15:00:00
654.06,2020 08 02 16:00:00
183.88874315068495,2020 08 02 17:00:00
622.09,2020 08 02 18:00:00
183.88874315068495,2020 08 02 19:00:00
583.93,2020 08 02 20:00:00
460.87,2020 08 02 21:00:00
357.39,2020 08 02 22:00:00
290.83,2020 08 02 23:00:00
277.94,2020 08 03 00:00:00
261.06,2020 08 03 01:00:00
242.48,2020 08 03 02:00:00
256.77,2020 08 03 03:00:00
319.84,2020 08 03 04:00:00
325.3,2020 08 03 05:00:00
371.7,2020 08 03 06:00:00
389.25,2020 08 03 07:00:00
375.77,2020 08 03 08:00:00
374.09,2020 08 03 09:00:00
411.92,2020 08 03 10:00:00
439.33,2020 08 03 11:00:00
465.07,2020 08 03 12:00:00
467.33,2020 08 03 13:00:00
487.88,2020 08 03 14:00:00
594.29,2020 08 03 15:00:00
183.88874315068495,2020 08 03 16:00:00
183.88874315068495,2020 08 03 17:00:00
183.88874315068495,2020 08 03 18:00:00
183.88874315068495,2020 08 03 19:00:00
617.93,2020 08 03 20:00:00
477.36,2020 08 03 21:00:00
348.93,2020 08 03 22:00:00
250.43,2020 08 03 23:00:00
204.6,2020 08 04 00:00:00
176.34,2020 08 04 01:00:00
162.67,2020 08 04 02:00:00
182.2,2020 08 04 03:00:00
255.5,2020 08 04 04:00:00
277.84,2020 08 04 05:00:00
346.39,2020 08 04 06:00:00
352.59,2020 08 04 07:00:00
377.57,2020 08 04 08:00:00
407.19,2020 08 04 09:00:00
459.43,2020 08 04 10:00:00
500.21,2020 08 04 11:00:00
528.92,2020 08 04 12:00:00
553.69,2020 08 04 13:00:00
599.13,2020 08 04 14:00:00
183.88874315068495,2020 08 04 15:00:00
183.88874315068495,2020 08 04 16:00:00
183.88874315068495,2020 08 04 17:00:00
183.88874315068495,2020 08 04 18:00:00
183.88874315068495,2020 08 04 19:00:00
183.88874315068495,2020 08 04 20:00:00
531.51,2020 08 04 21:00:00
399.08,2020 08 04 22:00:00
311.12,2020 08 04 23:00:00
275.93,2020 08 05 00:00:00
239.95,2020 08 05 01:00:00
205.88,2020 08 05 02:00:00
205.58,2020 08 05 03:00:00
261.6,2020 08 05 04:00:00
273.39,2020 08 05 05:00:00
326.67,2020 08 05 06:00:00
322.02,2020 08 05 07:00:00
341.41,2020 08 05 08:00:00
368.35,2020 08 05 09:00:00
423.32,2020 08 05 10:00:00
464.58,2020 08 05 11:00:00
495.66,2020 08 05 12:00:00
453.37,2020 08 05 13:00:00
386.67,2020 08 05 14:00:00
396.89,2020 08 05 15:00:00
481.82,2020 08 05 16:00:00
536.83,2020 08 05 17:00:00
528.61,2020 08 05 18:00:00
592.34,2020 08 05 19:00:00
499.58,2020 08 05 20:00:00
378.15,2020 08 05 21:00:00
250.68,2020 08 05 22:00:00
142.99,2020 08 05 23:00:00
90.96,2020 08 06 00:00:00
56.71,2020 08 06 01:00:00
37.76,2020 08 06 02:00:00
55.97,2020 08 06 03:00:00
117.17,2020 08 06 04:00:00
118.08,2020 08 06 05:00:00
172.89,2020 08 06 06:00:00
196.09,2020 08 06 07:00:00
183.0,2020 08 06 08:00:00
173.88,2020 08 06 09:00:00
203.05,2020 08 06 10:00:00
227.36,2020 08 06 11:00:00
252.52,2020 08 06 12:00:00
269.85,2020 08 06 13:00:00
315.49,2020 08 06 14:00:00
448.0,2020 08 06 15:00:00
530.62,2020 08 06 16:00:00
566.08,2020 08 06 17:00:00
538.7,2020 08 06 18:00:00
594.23,2020 08 06 19:00:00
498.11,2020 08 06 20:00:00
372.62,2020 08 06 21:00:00
262.03,2020 08 06 22:00:00
184.31,2020 08 06 23:00:00
157.83,2020 08 07 00:00:00
142.32,2020 08 07 01:00:00
135.97,2020 08 07 02:00:00
164.09,2020 08 07 03:00:00
239.15,2020 08 07 04:00:00
255.03,2020 08 07 05:00:00
314.07,2020 08 07 06:00:00
362.93,2020 08 07 07:00:00
385.48,2020 08 07 08:00:00
413.59,2020 08 07 09:00:00
455.14,2020 08 07 10:00:00
473.23,2020 08 07 11:00:00
489.22,2020 08 07 12:00:00
486.94,2020 08 07 13:00:00
511.96,2020 08 07 14:00:00
625.63,2020 08 07 15:00:00
183.88874315068495,2020 08 07 16:00:00
183.88874315068495,2020 08 07 17:00:00
608.03,2020 08 07 18:00:00
643.15,2020 08 07 19:00:00
541.59,2020 08 07 20:00:00
413.14,2020 08 07 21:00:00
299.78,2020 08 07 22:00:00
218.04,2020 08 07 23:00:00
